# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1982       3.100535057233e-11       1.306144687104e-12      -2.391950901767e-12       6.417850204054e-15       3.857416055158e-16       1.032637452026e-16      -1.284486697609e-17 
 1983       3.100659939984e-11       1.299807848997e-12      -2.397445083593e-12       6.411393108332e-15       3.849512001929e-16       1.032959602918e-16      -1.275297792803e-17 
 1984       3.100817424471e-11       1.293413587984e-12      -2.402574931696e-12       6.404958601819e-15       3.841627779419e-16       1.033223135616e-16      -1.266089446441e-17 
 1985       3.101004907375e-11       1.286964077762e-12      -2.407339872591e-12       6.398546267617e-15       3.833763332661e-16       1.033428845031e-16      -1.256864025725e-17 
 1986       3.101219774564e-11       1.280461501228e-12      -2.411739333861e-12       6.392155686813e-15       3.825918606154e-16       1.033577529806e-16      -1.247623907452e-17 
 1987       3.101459401080e-11       1.273908050486e-12      -2.415772744159e-12       6.385786438473e-15       3.818093543871e-16       1.033669992329e-16      -1.238371478028e-17 
 1988       3.101721151126e-11       1.267305926863e-12      -2.419439533213e-12       6.379438099646e-15       3.810288089249e-16       1.033707038729e-16      -1.229109133476e-17 
 1989       3.102002378050e-11       1.260657340917e-12      -2.422739131827e-12       6.373110245352e-15       3.802502185195e-16       1.033689478888e-16      -1.219839279453e-17 
 1990       3.102300424334e-11       1.253964512450e-12      -2.425670971885e-12       6.366802448589e-15       3.794735774083e-16       1.033618126441e-16      -1.210564331255e-17 
 1991       3.102612621577e-11       1.247229670521e-12      -2.428234486351e-12       6.360514280322e-15       3.786988797752e-16       1.033493798785e-16      -1.201286713839e-17 
 1992       3.102936290484e-11       1.240455053458e-12      -2.430429109276e-12       6.354245309487e-15       3.779261197507e-16       1.033317317081e-16      -1.192008861827e-17 
 1993       3.103268740852e-11       1.233642908866e-12      -2.432254275796e-12       6.347995102982e-15       3.771552914117e-16       1.033089506260e-16      -1.182733219519e-17 
 1994       3.103607271553e-11       1.226795493643e-12      -2.433709422141e-12       6.341763225670e-15       3.763863887814e-16       1.032811195028e-16      -1.173462240910e-17 
 1995       3.103949170525e-11       1.219915073990e-12      -2.434793985630e-12       6.335549240373e-15       3.756194058293e-16       1.032483215872e-16      -1.164198389697e-17 
 1996       3.104291714756e-11       1.213003925423e-12      -2.435507404681e-12       6.329352707870e-15       3.748543364711e-16       1.032106405060e-16      -1.154944139293e-17 
 1997       3.104632170269e-11       1.206064332782e-12      -2.435849118808e-12       6.323173186894e-15       3.740911745687e-16       1.031681602654e-16      -1.145701972839e-17 
 1998       3.104967792109e-11       1.199098590249e-12      -2.435818568629e-12       6.317010234130e-15       3.733299139298e-16       1.031209652508e-16      -1.136474383217e-17 
 1999       3.105295824332e-11       1.192109001354e-12      -2.435415195865e-12       6.310863404212e-15       3.725705483082e-16       1.030691402276e-16      -1.127263873060e-17 
 2000       3.105613499988e-11       1.185097878989e-12      -2.434638443342e-12       6.304732249721e-15       3.718130714036e-16       1.030127703417e-16      -1.118072954766e-17 
 2001       3.105918041106e-11       1.178067545419e-12      -2.433487755000e-12       6.298616321179e-15       3.710574768612e-16       1.029519411198e-16      -1.108904150508e-17 
 2002       3.106206658687e-11       1.171020332295e-12      -2.431962575888e-12       6.292515167052e-15       3.703037582722e-16       1.028867384701e-16      -1.099759992250e-17 
 2003       3.106476552680e-11       1.163958580666e-12      -2.430062352171e-12       6.286428333742e-15       3.695519091732e-16       1.028172486827e-16      -1.090643021753e-17 
 2004       3.106724911980e-11       1.156884640988e-12      -2.427786531132e-12       6.280355365586e-15       3.688019230465e-16       1.027435584303e-16      -1.081555790593e-17 
 2005       3.106948914404e-11       1.149800873137e-12      -2.425134561176e-12       6.274295804856e-15       3.680537933196e-16       1.026657547681e-16      -1.072500860170e-17 
 2006       3.107145726682e-11       1.142709646423e-12      -2.422105891831e-12       6.268249191752e-15       3.673075133657e-16       1.025839251350e-16      -1.063480801720e-17 
 2007       3.107312504445e-11       1.135613339599e-12      -2.418699973749e-12       6.262215064401e-15       3.665630765029e-16       1.024981573537e-16      -1.054498196328e-17 
 2008       3.107446392206e-11       1.128514340874e-12      -2.414916258715e-12       6.256192958857e-15       3.658204759947e-16       1.024085396313e-16      -1.045555634941e-17 
 2009       3.107544752923e-11       1.121414933447e-12      -2.410754997746e-12       6.250182419439e-15       3.650797055277e-16       1.023151398123e-16      -1.036654124497e-17 
 2010       3.107605858525e-11       1.114316951174e-12      -2.406219641765e-12       6.244183029854e-15       3.643407606482e-16       1.022179429715e-16      -1.027788293612e-17 
 2011       3.107628204391e-11       1.107222120414e-12      -2.401314458424e-12       6.238194382299e-15       3.636036373362e-16       1.021169133674e-16      -1.018951151988e-17 
 2012       3.107610280222e-11       1.100132174291e-12      -2.396043735621e-12       6.232216067133e-15       3.628683315278e-16       1.020120151484e-16      -1.010135681088e-17 
 2013       3.107550570035e-11       1.093048852699e-12      -2.390411781518e-12       6.226247672871e-15       3.621348391154e-16       1.019032123525e-16      -1.001334834102e-17 
 2014       3.107447552162e-11       1.085973902311e-12      -2.384422924574e-12       6.220288786187e-15       3.614031559475e-16       1.017904689071e-16      -9.925415359089e-18 
 2015       3.107299699234e-11       1.078909076589e-12      -2.378081513570e-12       6.214338991909e-15       3.606732778286e-16       1.016737486291e-16      -9.837486830448e-18 
 2016       3.107105478183e-11       1.071856135790e-12      -2.371391917635e-12       6.208397873014e-15       3.599452005195e-16       1.015530152248e-16      -9.749491436642e-18 
 2017       3.106863350229e-11       1.064816846976e-12      -2.364358526271e-12       6.202465010633e-15       3.592189197368e-16       1.014282322894e-16      -9.661357575065e-18 
 2018       3.106571770874e-11       1.057792984021e-12      -2.356985749382e-12       6.196539984040e-15       3.584944311529e-16       1.012993633074e-16      -9.573013358607e-18 
 2019       3.106229189897e-11       1.050786327622e-12      -2.349278017300e-12       6.190622370654e-15       3.577717303961e-16       1.011663716519e-16      -9.484386615296e-18 
 2020       3.105834051347e-11       1.043798665304e-12      -2.341239780810e-12       6.184711746038e-15       3.570508130506e-16       1.010292205851e-16      -9.395404887947e-18 
 2021       3.105384793533e-11       1.036831791428e-12      -2.332875511178e-12       6.178807683893e-15       3.563316746560e-16       1.008878732577e-16      -9.305995433811e-18 
 2022       3.104879849022e-11       1.029887507206e-12      -2.324189700177e-12       6.172909756058e-15       3.556143107077e-16       1.007422927090e-16      -9.216085224219e-18 
 2023       3.104317644626e-11       1.022967620700e-12      -2.315186860113e-12       6.167017532505e-15       3.548987166565e-16       1.005924418664e-16      -9.125600944233e-18 
 2024       3.103696601401e-11       1.016073946836e-12      -2.305871523852e-12       6.161130581343e-15       3.541848879090e-16       1.004382835461e-16      -9.034468992287e-18 
 2025       3.103015134636e-11       1.009208307413e-12      -2.296248244846e-12       6.155248468806e-15       3.534728198268e-16       1.002797804522e-16      -8.942615479841e-18 
 2026       3.102271653849e-11       1.002372531106e-12      -2.286321597161e-12       6.149370759258e-15       3.527625077270e-16       1.001168951767e-16      -8.849966231023e-18 
 2027       3.101464562776e-11       9.955684534825e-13      -2.276096175502e-12       6.143497015188e-15       3.520539468822e-16       9.994959019964e-17      -8.756446782279e-18 
 2028       3.100592259369e-11       9.887979170019e-13      -2.265576595238e-12       6.137626797208e-15       3.513471325198e-16       9.977782788897e-17      -8.661982382018e-18 
 2029       3.099653135786e-11       9.820627710303e-13      -2.254767492434e-12       6.131759664051e-15       3.506420598227e-16       9.960157050016e-17      -8.566497990262e-18 
 2030       3.098645578385e-11       9.753648718460e-13      -2.243673523871e-12       6.125895172566e-15       3.499387239285e-16       9.942078017624e-17      -8.469918278288e-18 
 2031       3.097567967715e-11       9.687060826487e-13      -2.232299367076e-12       6.120032877720e-15       3.492371199302e-16       9.923541894767e-17      -8.372167628283e-18 
 2032       3.096418678514e-11       9.620882735676e-13      -2.220649720347e-12       6.114172332592e-15       3.485372428754e-16       9.904544873222e-17      -8.273170132981e-18 
 2033       3.095196079696e-11       9.555133216697e-13      -2.208729302783e-12       6.108313088372e-15       3.478390877667e-16       9.885083133478e-17      -8.172849595321e-18 
 2034       3.093898534349e-11       9.489831109684e-13      -2.196542854304e-12       6.102454694357e-15       3.471426495616e-16       9.865152844734e-17      -8.071129528083e-18 
 2035       3.092524399726e-11       9.424995324313e-13      -2.184095135685e-12       6.096596697954e-15       3.464479231720e-16       9.844750164876e-17      -7.967933153545e-18 
 2036       3.091072027237e-11       9.360644839893e-13      -2.171390928576e-12       6.090738644669e-15       3.457549034648e-16       9.823871240472e-17      -7.863183403125e-18 
 2037       3.089539762444e-11       9.296798705441e-13      -2.158435035533e-12       6.084880078112e-15       3.450635852613e-16       9.802512206757e-17      -7.756802917026e-18 
 2038       3.087925945054e-11       9.233476039775e-13      -2.145232280041e-12       6.079020539991e-15       3.443739633375e-16       9.780669187620e-17      -7.648714043890e-18 
 2039       3.086228908910e-11       9.170696031586e-13      -2.131787506544e-12       6.073159570110e-15       3.436860324234e-16       9.758338295593e-17      -7.538838840439e-18 
 2040       3.084446981986e-11       9.108477939533e-13      -2.118105580468e-12       6.067296706368e-15       3.429997872040e-16       9.735515631837e-17      -7.427099071123e-18 
 2041       3.082578486380e-11       9.046841092316e-13      -2.104191388252e-12       6.061431484755e-15       3.423152223182e-16       9.712197286131e-17      -7.313416207771e-18 
 2042       3.080621738306e-11       8.985804888769e-13      -2.090049837368e-12       6.055563439350e-15       3.416323323592e-16       9.688379336857e-17      -7.197711429233e-18 
 2043       3.078575048088e-11       8.925388797935e-13      -2.075685856353e-12       6.049692102319e-15       3.409511118745e-16       9.664057850993e-17      -7.079905621030e-18 
 2044       3.076436720152e-11       8.865612359155e-13      -2.061104394835e-12       6.043817003912e-15       3.402715553656e-16       9.639228884095e-17      -6.959919375001e-18 
 2045       3.074205053022e-11       8.806495182148e-13      -2.046310423556e-12       6.037937672461e-15       3.395936572881e-16       9.613888480286e-17      -6.837672988950e-18 
 2046       3.071878339308e-11       8.748056947097e-13      -2.031308934402e-12       6.032053634379e-15       3.389174120516e-16       9.588032672246e-17      -6.713086466292e-18 
 2047       3.069454865704e-11       8.690317404732e-13      -2.016104940427e-12       6.026164414155e-15       3.382428140194e-16       9.561657481196e-17      -6.586079515700e-18 
 2048       3.066933213103e-11       8.633293974800e-13      -2.000703630501e-12       6.020269580424e-15       3.375698578164e-16       9.534761139384e-17      -6.456607411078e-18 
 2049       3.064313159316e-11       8.576994522566e-13      -1.985110834406e-12       6.014368884542e-15       3.368985392538e-16       9.507350774913e-17      -6.324768852342e-18 
 2050       3.061594782790e-11       8.521424530850e-13      -1.969332561117e-12       6.008462122999e-15       3.362288544107e-16       9.479435774662e-17      -6.190698874827e-18 
 2051       3.058778163074e-11       8.466589496972e-13      -1.953374844512e-12       6.002549091433e-15       3.355607993271e-16       9.451025566185e-17      -6.054533059630e-18 
 2052       3.055863380818e-11       8.412494932760e-13      -1.937243743408e-12       5.996629584629e-15       3.348943700036e-16       9.422129617756e-17      -5.916407534278e-18 
 2053       3.052850517777e-11       8.359146364569e-13      -1.920945341587e-12       5.990703396521e-15       3.342295624016e-16       9.392757438424e-17      -5.776458973404e-18 
 2054       3.049739656811e-11       8.306549333291e-13      -1.904485747829e-12       5.984770320188e-15       3.335663724433e-16       9.362918578064e-17      -5.634824599416e-18 
 2055       3.046530881887e-11       8.254709394376e-13      -1.887871095943e-12       5.978830147853e-15       3.329047960115e-16       9.332622627427e-17      -5.491642183172e-18 
 2056       3.043224278080e-11       8.203632117843e-13      -1.871107544800e-12       5.972882670885e-15       3.322448289493e-16       9.301879218191e-17      -5.347050044654e-18 
 2057       3.039819931575e-11       8.153323088295e-13      -1.854201278357e-12       5.966927679794e-15       3.315864670605e-16       9.270698023014e-17      -5.201187053635e-18 
 2058       3.036317929672e-11       8.103787904933e-13      -1.837158505697e-12       5.960964964232e-15       3.309297061094e-16       9.239088755582e-17      -5.054192630357e-18 
 2059       3.032718360781e-11       8.055032181572e-13      -1.819985461052e-12       5.954994312991e-15       3.302745418204e-16       9.207061170663e-17      -4.906206746203e-18 
 2060       3.029021314429e-11       8.007061546657e-13      -1.802688403841e-12       5.949015514003e-15       3.296209698785e-16       9.174625064157e-17      -4.757369924366e-18 
 2061       3.025226881259e-11       7.959881643274e-13      -1.785273618694e-12       5.943028354339e-15       3.289689859288e-16       9.141790273148e-17      -4.607823240524e-18 
 2062       3.021335153035e-11       7.913498129168e-13      -1.767747415487e-12       5.937032620206e-15       3.283185855766e-16       9.108566675952e-17      -4.457708323513e-18 
 2063       3.017346222639e-11       7.867916676757e-13      -1.750116129374e-12       5.931028096948e-15       3.276697643873e-16       9.074964192174e-17      -4.307167356000e-18 
 2064       3.013260184074e-11       7.823142973145e-13      -1.732386120813e-12       5.925014569043e-15       3.270225178865e-16       9.040992782751e-17      -4.156343075152e-18 
 2065       3.009077132470e-11       7.779182720138e-13      -1.714563775603e-12       5.918991820104e-15       3.263768415597e-16       9.006662450012e-17      -4.005378773313e-18 
 2066       3.004797164080e-11       7.736041634261e-13      -1.696655504909e-12       5.912959632876e-15       3.257327308524e-16       8.971983237722e-17      -3.854418298673e-18 
 2067       3.000420376283e-11       7.693725446767e-13      -1.678667745298e-12       5.906917789238e-15       3.250901811700e-16       8.936965231139e-17      -3.703606055945e-18 
 2068       2.995946867588e-11       7.652239903657e-13      -1.660606958766e-12       5.900866070198e-15       3.244491878777e-16       8.901618557058e-17      -3.553087007031e-18 
 2069       2.991376737634e-11       7.611590765693e-13      -1.642479632771e-12       5.894804255892e-15       3.238097463004e-16       8.865953383871e-17      -3.403006671701e-18 
 2070       2.986710087191e-11       7.571783808413e-13      -1.624292280264e-12       5.888732125588e-15       3.231718517230e-16       8.829979921610e-17      -3.253511128261e-18 
 2071       2.981947018164e-11       7.532824822144e-13      -1.606051439719e-12       5.882649457680e-15       3.225354993897e-16       8.793708422002e-17      -3.104747014230e-18 
 2072       2.977087633591e-11       7.494719612018e-13      -1.587763675164e-12       5.876556029686e-15       3.219006845045e-16       8.757149178521e-17      -2.956861527007e-18 
 2073       2.972132037649e-11       7.457473997988e-13      -1.569435576213e-12       5.870451618254e-15       3.212674022309e-16       8.720312526437e-17      -2.810002424548e-18 
 2074       2.967080335652e-11       7.421093814841e-13      -1.551073758095e-12       5.864335999153e-15       3.206356476918e-16       8.683208842868e-17      -2.664318026038e-18 
 2075       2.961932634054e-11       7.385584912212e-13      -1.532684861687e-12       5.858208947275e-15       3.200054159697e-16       8.645848546831e-17      -2.519957212561e-18 
 2076       2.956689040451e-11       7.350953154601e-13      -1.514275553544e-12       5.852070236636e-15       3.193767021063e-16       8.608242099294e-17      -2.377069427774e-18 
 2077       2.951349663583e-11       7.317204421386e-13      -1.495852525928e-12       5.845919640371e-15       3.187495011025e-16       8.570400003226e-17      -2.235804678582e-18 
 2078       2.945914613335e-11       7.284344606840e-13      -1.477422496842e-12       5.839756930735e-15       3.181238079188e-16       8.532332803647e-17      -2.096313535807e-18 
 2079       2.940384000736e-11       7.252379620141e-13      -1.458992210062e-12       5.833581879104e-15       3.174996174745e-16       8.494051087683e-17      -1.958747134861e-18 
 2080       2.934757937968e-11       7.221315385393e-13      -1.440568435161e-12       5.827394255970e-15       3.168769246482e-16       8.455565484614e-17      -1.823257176421e-18 
 2081       2.929036538359e-11       7.191157841635e-13      -1.422157967547e-12       5.821193830941e-15       3.162557242775e-16       8.416886665924e-17      -1.689995927099e-18 
 2082       2.923219916390e-11       7.161912942859e-13      -1.403767628491e-12       5.814980372741e-15       3.156360111591e-16       8.378025345357e-17      -1.559116220116e-18 
 2083       2.917308187696e-11       7.133586658024e-13      -1.385404265160e-12       5.808753649209e-15       3.150177800485e-16       8.338992278964e-17      -1.430771455975e-18 
 2084       2.911301469066e-11       7.106184971071e-13      -1.367074750642e-12       5.802513427297e-15       3.144010256601e-16       8.299798265154e-17      -1.305115603131e-18 
 2085       2.905199878447e-11       7.079713880936e-13      -1.348785983986e-12       5.796259473070e-15       3.137857426672e-16       8.260454144748e-17      -1.182303198667e-18 
 2086       2.899003534941e-11       7.054179401568e-13      -1.330544890224e-12       5.789991551702e-15       3.131719257019e-16       8.220970801029e-17      -1.062489348964e-18 
 2087       2.892712757960e-11       7.029585390375e-13      -1.312357967088e-12       5.783709479406e-15       3.125595697130e-16       8.181357337898e-17      -9.457865949812e-19 
 2088       2.886328666182e-11       7.005927016902e-13      -1.294229921596e-12       5.777413279608e-15       3.119486710433e-16       8.141615600285e-17      -8.321351760526e-19 
 2089       2.879852582800e-11       6.983197248371e-13      -1.276165023965e-12       5.771103027864e-15       3.113392263599e-16       8.101745615409e-17      -7.214318574825e-19 
 2090       2.873285836757e-11       6.961389017049e-13      -1.258167560079e-12       5.764778800032e-15       3.107312322967e-16       8.061747411181e-17      -6.135729828079e-19 
 2091       2.866629762755e-11       6.940495220196e-13      -1.240241831504e-12       5.758440672275e-15       3.101246854544e-16       8.021621016207e-17      -5.084544732830e-19 
 2092       2.859885701265e-11       6.920508720025e-13      -1.222392155513e-12       5.752088721059e-15       3.095195824002e-16       7.981366459789e-17      -4.059718273645e-19 
 2093       2.853054998532e-11       6.901422343656e-13      -1.204622865101e-12       5.745723023154e-15       3.089159196681e-16       7.940983771922e-17      -3.060201201957e-19 
 2094       2.846139006580e-11       6.883228883066e-13      -1.186938309002e-12       5.739343655636e-15       3.083136937584e-16       7.900472983302e-17      -2.084940030916e-19 
 2095       2.839139083226e-11       6.865921095053e-13      -1.169342851712e-12       5.732950695883e-15       3.077129011382e-16       7.859834125322e-17      -1.132877030235e-19 
 2096       2.832056592078e-11       6.849491701181e-13      -1.151840873500e-12       5.726544221580e-15       3.071135382410e-16       7.819067230071e-17      -2.029502210372e-20 
 2097       2.824892902549e-11       6.833933387742e-13      -1.134436770436e-12       5.720124310719e-15       3.065156014666e-16       7.778172330342e-17       7.059066292970e-20 
 2098       2.817649389861e-11       6.819238805709e-13      -1.117134954402e-12       5.713691041594e-15       3.059190871814e-16       7.737149459627e-17       1.594764012283e-19 
 2099       2.810327435054e-11       6.805400570690e-13      -1.099939853112e-12       5.707244492809e-15       3.053239917179e-16       7.695998652120e-17       2.464696683485e-19 
 2100       2.802928424991e-11       6.792411262883e-13      -1.082855910133e-12       5.700784743272e-15       3.047303113749e-16       7.654719942718e-17       3.316783667668e-19 
 2101       2.795453752367e-11       6.780263427031e-13      -1.065887584900e-12       5.694311872199e-15       3.041380424176e-16       7.613313367022e-17       4.152108263952e-19 
 2102       2.787904815716e-11       6.768949572379e-13      -1.049039352739e-12       5.687825959113e-15       3.035471810772e-16       7.571778961338e-17       4.971758050965e-19 
 2103       2.780283019416e-11       6.758462172625e-13      -1.032315704879e-12       5.681327083845e-15       3.029577235512e-16       7.530116762676e-17       5.776824891992e-19 
 2104       2.772589773698e-11       6.748793665878e-13      -1.015721148475e-12       5.674815326532e-15       3.023696660029e-16       7.488326808756e-17       6.568404940134e-19 
 2105       2.764826494654e-11       6.739936454613e-13      -9.992602066279e-13       5.668290767622e-15       3.017830045619e-16       7.446409138003e-17       7.347598643457e-19 
 2106       2.756994604242e-11       6.731882905624e-13      -9.829374183973e-13       5.661753487871e-15       3.011977353235e-16       7.404363789552e-17       8.115510750146e-19 
 2107       2.749095530294e-11       6.724625349980e-13      -9.667573388244e-13       5.655203568341e-15       3.006138543493e-16       7.362190803247e-17       8.873250313657e-19 
 2108       2.741130706524e-11       6.718156082978e-13      -9.507245389489e-13       5.648641090408e-15       3.000313576664e-16       7.319890219642e-17       9.621930697871e-19 
 2109       2.733101572533e-11       6.712467364103e-13      -9.348436058277e-13       5.642066135753e-15       2.994502412680e-16       7.277462080004e-17       1.036266958225e-18 
 2110       2.725009573818e-11       6.707551416978e-13      -9.191191425530e-13       5.635478786371e-15       2.988705011128e-16       7.234906426311e-17       1.109658896697e-18 
 2111       2.716856161780e-11       6.703400429320e-13      -9.035557682711e-13       5.628879124565e-15       2.982921331255e-16       7.192223301257e-17       1.182481517812e-18 
 2112       2.708642793729e-11       6.700006552895e-13      -8.881581182006e-13       5.622267232948e-15       2.977151331964e-16       7.149412748247e-17       1.254847887279e-18 
 2113       2.700370932890e-11       6.697361903476e-13      -8.729308436511e-13       5.615643194447e-15       2.971394971812e-16       7.106474811403e-17       1.326871504429e-18 
 2114       2.692042048414e-11       6.695458560792e-13      -8.578786120410e-13       5.609007092297e-15       2.965652209016e-16       7.063409535565e-17       1.398666302726e-18 
 2115       2.683657615384e-11       6.694288568488e-13      -8.430061069167e-13       5.602359010046e-15       2.959923001444e-16       7.020216966288e-17       1.470346650282e-18 
 2116       2.675219114818e-11       6.693843934078e-13      -8.283180279707e-13       5.595699031556e-15       2.954207306621e-16       6.976897149846e-17       1.542027350376e-18 
 2117       2.666728033684e-11       6.694116628900e-13      -8.138190910598e-13       5.589027240998e-15       2.948505081727e-16       6.933450133233e-17       1.613823641967e-18 
 2118       2.658185864897e-11       6.695098588070e-13      -7.995140282238e-13       5.582343722858e-15       2.942816283593e-16       6.889875964162e-17       1.685851200207e-18 
 2119       2.649594107338e-11       6.696781710440e-13      -7.854075877039e-13       5.575648561933e-15       2.937140868706e-16       6.846174691068e-17       1.758226136960e-18 
 2120       2.640954265849e-11       6.699157858547e-13      -7.715045339610e-13       5.568941843337e-15       2.931478793205e-16       6.802346363108e-17       1.831065001318e-18 
 2121       2.632267851249e-11       6.702218858576e-13      -7.578096476943e-13       5.562223652494e-15       2.925830012880e-16       6.758391030162e-17       1.904484780110e-18 
 2122       2.623536380339e-11       6.705956500308e-13      -7.443277258596e-13       5.555494075144e-15       2.920194483174e-16       6.714308742835e-17       1.978602898425e-18 
 2123       2.614761375906e-11       6.710362537077e-13      -7.310635816877e-13       5.548753197341e-15       2.914572159181e-16       6.670099552455e-17       2.053537220122e-18 
 2124       2.605944366733e-11       6.715428685729e-13      -7.180220447030e-13       5.542001105454e-15       2.908962995647e-16       6.625763511077e-17       2.129406048348e-18 
 2125       2.597086887607e-11       6.721146626568e-13      -7.052079607417e-13       5.535237886167e-15       2.903366946965e-16       6.581300671485e-17       2.206328126052e-18 
 2126       2.588190492073e-11       6.727507157839e-13      -6.926254918182e-13       5.528463656551e-15       2.897783970143e-16       6.536712390341e-17       2.284394880510e-18 
 2127       2.579256790793e-11       6.734497652863e-13      -6.802760104181e-13       5.521678654513e-15       2.892214033704e-16       6.492005247461e-17       2.363586946987e-18 
 2128       2.570287413468e-11       6.742104585299e-13      -6.681601907429e-13       5.514883148969e-15       2.886657108845e-16       6.447187153529e-17       2.443857071332e-18 
 2129       2.561283996118e-11       6.750314372969e-13      -6.562787075464e-13       5.508077409833e-15       2.881113166476e-16       6.402266049429e-17       2.525157813560e-18 
 2130       2.552248181090e-11       6.759113377789e-13      -6.446322361335e-13       5.501261708017e-15       2.875582177223e-16       6.357249906285e-17       2.607441547638e-18 
 2131       2.543181617065e-11       6.768487905705e-13      -6.332214523612e-13       5.494436315430e-15       2.870064111426e-16       6.312146725491e-17       2.690660461255e-18 
 2132       2.534085959066e-11       6.778424206621e-13      -6.220470326376e-13       5.487601504983e-15       2.864558939141e-16       6.266964538749e-17       2.774766555607e-18 
 2133       2.524962868465e-11       6.788908474334e-13      -6.111096539220e-13       5.480757550587e-15       2.859066630133e-16       6.221711408107e-17       2.859711645171e-18 
 2134       2.515814012992e-11       6.799926846467e-13      -6.004099937248e-13       5.473904727157e-15       2.853587153886e-16       6.176395425989e-17       2.945447357487e-18 
 2135       2.506641066740e-11       6.811465404398e-13      -5.899487301075e-13       5.467043310608e-15       2.848120479592e-16       6.131024715236e-17       3.031925132938e-18 
 2136       2.497445710174e-11       6.823510173197e-13      -5.797265416820e-13       5.460173577863e-15       2.842666576157e-16       6.085607429136e-17       3.119096224523e-18 
 2137       2.488229630139e-11       6.836047121557e-13      -5.697441076112e-13       5.453295806849e-15       2.837225412200e-16       6.040151751467e-17       3.206911697641e-18 
 2138       2.478994519865e-11       6.849062161725e-13      -5.600021076082e-13       5.446410276501e-15       2.831796956049e-16       5.994665896526e-17       3.295322429868e-18 
 2139       2.469742078978e-11       6.862541149436e-13      -5.505012219364e-13       5.439517266760e-15       2.826381175746e-16       5.949158109165e-17       3.384279110737e-18 
 2140       2.460474013505e-11       6.876469883843e-13      -5.412421314095e-13       5.432617058578e-15       2.820978039042e-16       5.903636664833e-17       3.473732241511e-18 
 2141       2.451192035882e-11       6.890834107453e-13      -5.322255173911e-13       5.425709933917e-15       2.815587513397e-16       5.858109869601e-17       3.563632134972e-18 
 2142       2.441897864961e-11       6.905619506059e-13      -5.234520617947e-13       5.418796175749e-15       2.810209565984e-16       5.812586060209e-17       3.653928915190e-18 
 2143       2.432593226018e-11       6.920811708669e-13      -5.149224470834e-13       5.411876068061e-15       2.804844163682e-16       5.767073604093e-17       3.744572517306e-18 
 2144       2.423279850762e-11       6.936396287443e-13      -5.066373562698e-13       5.404949895851e-15       2.799491273082e-16       5.721580899423e-17       3.835512687313e-18 
 2145       2.413959477340e-11       6.952358757621e-13      -4.985974729160e-13       5.398017945134e-15       2.794150860481e-16       5.676116375141e-17       3.926698981828e-18 
 2146       2.404633850345e-11       6.968684577460e-13      -4.908034811332e-13       5.391080502940e-15       2.788822891886e-16       5.630688490995e-17       4.018080767878e-18 
 2147       2.395304720825e-11       6.985359148163e-13      -4.832560655819e-13       5.384137857316e-15       2.783507333011e-16       5.585305737571e-17       4.109607222674e-18 
 2148       2.385973846289e-11       7.002367813812e-13      -4.759559114712e-13       5.377190297328e-15       2.778204149276e-16       5.539976636334e-17       4.201227333392e-18 
 2149       2.376642990715e-11       7.019695861305e-13      -4.689037045592e-13       5.370238113060e-15       2.772913305810e-16       5.494709739662e-17       4.292889896952e-18 
 2150       2.367313924557e-11       7.037328520280e-13      -4.621001311524e-13       5.363281595619e-15       2.767634767448e-16       5.449513630879e-17       4.384543519793e-18 
 2151       2.357988424752e-11       7.055250963054e-13      -4.555458781060e-13       5.356321037130e-15       2.762368498729e-16       5.404396924293e-17       4.476136617657e-18 
 2152       2.348668274730e-11       7.073448304556e-13      -4.492416328233e-13       5.349356730745e-15       2.757114463901e-16       5.359368265232e-17       4.567617415364e-18 
 2153       2.339355264420e-11       7.091905602253e-13      -4.431880832558e-13       5.342388970638e-15       2.751872626914e-16       5.314436330076e-17       4.658933946591e-18 
 2154       2.330051190256e-11       7.110607856090e-13      -4.373859179031e-13       5.335418052006e-15       2.746642951425e-16       5.269609826297e-17       4.750034053655e-18 
 2155       2.320757855185e-11       7.129540008417e-13      -4.318358258125e-13       5.328444271076e-15       2.741425400794e-16       5.224897492493e-17       4.840865387285e-18 
 2156       2.311477068677e-11       7.148686943926e-13      -4.265384965789e-13       5.321467925101e-15       2.736219938086e-16       5.180308098421e-17       4.931375406406e-18 
 2157       2.302210646731e-11       7.168033489578e-13      -4.214946203451e-13       5.314489312361e-15       2.731026526067e-16       5.135850445035e-17       5.021511377914e-18 
 2158       2.292960411880e-11       7.187564414541e-13      -4.167048878008e-13       5.307508732168e-15       2.725845127211e-16       5.091533364524e-17       5.111220376459e-18 
 2159       2.283728193202e-11       7.207264430119e-13      -4.121699901834e-13       5.300526484863e-15       2.720675703689e-16       5.047365720341e-17       5.200449284219e-18 
